State,CMS Certification Number (CCN),Provider Name,Address,City/Town,ZIP Code,Telephone Number,Type of Ownership,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Occupational Therapy Services,Offers Speech Pathology Services,Offers Medical Social Services,Offers Home Health Aide Services,Certification Date,Quality of patient care star rating,Footnote for quality of patient care star rating,Numerator for how often the home health team began their patients' care in a timely manner,Denominator for how often the home health team began their patients' care in a timely manner,How often the home health team began their patients' care in a timely manner,Footnote for how often the home health team began their patients' care in a timely manner,Numerator for how often the home health team determined whether patients received a flu shot for the current flu season,Denominator for how often the home health team determined whether patients received a flu shot for the current flu season,How often the home health team determined whether patients received a flu shot for the current flu season,Footnote for how often the home health team determined whether patients received a flu shot for the current flu season,Numerator for how often patients got better at walking or moving around,Denominator for how often patients got better at walking or moving around,How often patients got better at walking or moving around,Footnote for how often patients got better at walking or moving around,Numerator for how often patients got better at getting in and out of bed,Denominator for how often patients got better at getting in and out of bed,How often patients got better at getting in and out of bed,Footnote for how often patients got better at getting in and out of bed,Numerator for how often patients got better at bathing,Denominator for how often patients got better at bathing,How often patients got better at bathing,Footnote for how often patients got better at bathing,Numerator for how often patients' breathing improved,Denominator for how often patients' breathing improved,How often patients' breathing improved,Footnote for how often patients' breathing improved,Numerator for how often patients got better at taking their drugs correctly by mouth,Denominator for how often patients got better at taking their drugs correctly by mouth,How often patients got better at taking their drugs correctly by mouth,Footnote for how often patients got better at taking their drugs correctly by mouth,Numerator for Changes in skin integrity post-acute care: pressure ulcer/injury,Denominator for Changes in skin integrity post-acute care: pressure ulcer/injury,Changes in skin integrity post-acute care: pressure ulcer/injury,Footnote Changes in skin integrity post-acute care: pressure ulcer/injury,Numerator for how often physician-recommended actions to address medication issues were completely timely,Denominator for how often physician-recommended actions to address medication issues were completely timely,How often physician-recommended actions to address medication issues were completely timely,Footnote for how often physician-recommended actions to address medication issues were completely timely,Numerator for Percent of Residents Experiencing One or More Falls with Major Injury,Denominator for Percent of Residents Experiencing One or More Falls with Major Injury,Percent of Residents Experiencing One or More Falls with Major Injury,Footnote for Percent of Residents Experiencing One or More Falls with Major Injury,Numerator for Discharge Function Score,Denominator for Discharge Function Score,Discharge Function Score,Footnote for Discharge Function Score,Numerator for Transfer of Health Information to the Provider,Denominator for Transfer of Health Information to the Provider,Transfer of Health Information to the Provider,Footnote for Transfer of Health Information to the Provider,Numerator for Transfer of Health Information to the Patient,Denominator for Transfer of Health Information to the Patient,Transfer of Health Information to the Patient,Footnote for Transfer of Health Information to the Patient,DTC Numerator,DTC Denominator,DTC Observed Rate,DTC Risk-Standardized Rate,DTC Risk-Standardized Rate (Lower Limit),DTC Risk-Standardized Rate (Upper Limit),DTC Performance Categorization,Footnote for DTC Risk-Standardized Rate,PPR Numerator,PPR Denominator,PPR Observed Rate,PPR Risk-Standardized Rate,PPR Risk-Standardized Rate (Lower Limit),PPR Risk-Standardized Rate (Upper Limit),PPR Performance Categorization,Footnote for PPR Risk-Standardized Rate,PPH Numerator,PPH Denominator,PPH Observed Rate,PPH Risk-Standardized Rate,PPH Risk-Standardized Rate (Lower Limit),PPH Risk-Standardized Rate (Upper Limit),PPH Performance Categorization,Footnote for PPH Risk-Standardized Rate,"How much Medicare spends on an episode of care at this agency, compared to Medicare spending across all agencies nationally","Footnote for how much Medicare spends on an episode of care at this agency, compared to Medicare spending across all agencies nationally","No. of episodes to calc how much Medicare spends per episode of care at agency, compared to spending at all agencies (national)"
VA,497762,"CARE WITH LOVE, LLC",10519 BRADDOCK RD SUITE A,FAIRFAX,22032,7039354070,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,04/09/2019,3,-,848,867,97.8,-,517,537,96.3,-,503,597,83.4,-,515,595,85.1,-,519,597,87.9,-,534,568,93.2,-,489,594,82.7,-,4,611,0.5,-,859,868,99.0,-,6,868,0.7,-,392,593,66.10,-,76,101,75.25,-,423,509,83.10,-,615,928,66.27,72.15,69.03,74.58,Worse Than National Rate,-,17,327,5.20,4.37,3.26,6.12,Same As National Rate,-,43,458,9.39,9.62,7.58,12.36,Same As National Rate,-,0.96,-,"1,343"
VA,497763,LAKE PRINCE AT HOME LLC,100 ANNA GOODE WAY,SUFFOLK,23434,7579235550,NON-PROFIT,Yes,Yes,Yes,Yes,Yes,Yes,04/25/2019,3,-,191,192,99.5,-,84,121,69.4,-,102,126,86.7,-,88,124,84.5,-,113,128,90.0,-,92,104,92.6,-,75,111,74.1,-,0,129,0.0,-,187,192,97.4,-,3,192,1.6,-,94,127,74.02,-,23,23,100.00,-,99,106,93.40,-,247,316,78.16,88.83,84.11,92.95,Better Than National Rate,-,11,139,7.91,4.55,3.26,6.24,Same As National Rate,-,12,128,9.38,9.18,6.13,14.05,Same As National Rate,-,1.08,-,443
VA,497767,VELOCITY HOME HEALTHCARE LLC,698 PINE STREET,HERNDON,20170,7035743281,PROPRIETARY,Yes,Yes,No,No,No,No,01/23/2020,4,-,73,75,97.3,-,32,48,66.7,-,60,65,86.9,-,61,64,92.2,-,65,65,100.0,-,62,63,96.7,-,54,60,84.5,-,0,65,0.0,-,68,75,90.7,-,1,75,1.3,-,61,65,93.85,-,-,-,-,The number of patient episodes for this measure is too small to report.,52,52,100.00,-,69,80,86.25,83.98,76.95,89.44,Better Than National Rate,-,1,76,1.32,3.71,2.64,5.33,Same As National Rate,-,1,42,2.38,7.92,4.73,13.28,Same As National Rate,-,1.00,-,88
VA,497768,KIND HEARTS,8020 LANKFORD HWY,OAK HALL,23416,7579905353,PROPRIETARY,Yes,Yes,Yes,Yes,No,Yes,04/28/2020,3,-,166,167,99.4,-,77,104,74.0,-,104,123,85.4,-,97,122,83.2,-,102,123,83.4,-,100,120,84.4,-,90,120,79.7,-,0,128,0.0,-,167,167,100.0,-,1,167,0.6,-,74,121,61.16,-,-,-,-,The number of patient episodes for this measure is too small to report.,120,120,100.00,-,107,150,71.33,74.84,69.18,80.67,Same As National Rate,-,1,37,2.70,3.82,2.62,5.38,Same As National Rate,-,9,85,10.59,10.48,7.00,16.64,Same As National Rate,-,1.07,-,290
VA,497769,CARING HEARTS HOMECARE INC,7960 DONEGAN DRIVE SUITE 201,MANASSAS,20109,7032155421,PROPRIETARY,Yes,Yes,Yes,Yes,No,Yes,05/11/2020,2.5,-,80,84,95.2,-,34,49,69.4,-,53,68,77.4,-,56,68,81.3,-,58,68,82.9,-,23,30,80.8,-,49,65,72.1,-,0,69,0.0,-,71,84,84.5,-,0,83,0.0,-,54,68,79.41,-,-,-,-,The number of patient episodes for this measure is too small to report.,68,68,100.00,-,102,131,77.86,78.83,71.65,85.07,Same As National Rate,-,5,61,8.20,4.25,3.04,5.96,Same As National Rate,-,7,52,13.46,12.18,7.85,19.65,Same As National Rate,-,1.09,-,185
VA,497770,ALLEGIANCE HOME CARE SERVICES INC,11832 CANON BLVD STE E,NEWPORT NEWS,23606,7573252680,PROPRIETARY,Yes,Yes,Yes,Yes,No,Yes,05/26/2020,-,The number of patient episodes for this measure is too small to report.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,1,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,1,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,-,The number of patient episodes for this measure is too small to report.,11
VA,497771,FNI HEALTHCARE INC - VIRGINIA BEACH,5712 CLEVELAND ST STE 110,VIRGINIA BEACH,23462,7574322143,PROPRIETARY,Yes,Yes,Yes,No,Yes,Yes,07/17/2020,4.5,-,130,130,100.0,-,72,73,98.6,-,68,72,97.4,-,69,72,93.7,-,69,72,100.0,-,69,71,93.5,-,68,70,100.0,-,0,74,0.0,-,130,130,100.0,-,2,130,1.5,-,53,72,73.61,-,-,-,-,The number of patient episodes for this measure is too small to report.,58,66,87.88,-,187,307,60.91,77.77,70.99,82.74,Same As National Rate,-,6,139,4.32,3.79,2.66,5.16,Same As National Rate,-,28,115,24.35,13.77,9.92,18.84,Worse Than National Rate,-,1.08,-,635
VA,497772,TRINITY HOME CARE SERVICES LLC,3102 GOLANSKY BLVD SUITE 201,WOODBRIDGE,22192,5713986736,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,09/03/2020,3.5,-,43,44,97.7,-,20,21,95.2,-,33,37,90.2,-,33,37,92.5,-,32,37,90.3,-,30,32,97.8,-,24,36,70.0,-,0,37,0.0,-,44,44,100.0,-,0,44,0.0,-,21,37,56.76,-,-,-,-,The number of patient episodes for this measure is too small to report.,26,31,83.87,-,87,103,84.47,86.29,79.91,91.61,Better Than National Rate,-,0,33,0.00,3.70,2.33,5.49,Same As National Rate,-,9,91,9.89,10.62,6.42,16.30,Same As National Rate,-,0.99,-,146
VA,497773,PEDIALAC NURSING SERVICES LLC,"1127 INTERNATIONAL PKWY, SUITE 220",FREDERICKSBURG,22406,5407374010,PROPRIETARY,Yes,Yes,No,No,No,Yes,12/02/2020,-,The number of patient episodes for this measure is too small to report.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-
VA,497775,COMMONWEALTH HOME CARE,4016 RAINTREE ROAD STE 220,CHESAPEAKE,23321,7579378600,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,02/01/2021,3,-,"1,402","1,536",91.3,-,521,882,59.1,-,946,"1,149",80.8,-,"1,001","1,147",86.7,-,956,"1,151",80.3,-,"1,070","1,109",93.9,-,986,"1,137",83.9,-,1,"1,184",0.1,-,"1,488","1,539",96.7,-,12,"1,534",0.8,-,913,"1,152",79.25,-,65,84,77.38,-,995,"1,099",90.54,-,"1,252","1,514",82.69,85.44,83.66,87.20,Better Than National Rate,-,21,536,3.92,4.07,3.12,5.05,Same As National Rate,-,66,905,7.29,7.67,6.12,9.78,Better Than National Rate,-,0.86,-,"1,899"
VA,497776,NAYAR HEALTH CARE BEDFORD LLC,1366 AMERICAN WAY,BEDFORD,24523,8043305433,PROPRIETARY,Yes,No,No,No,No,Yes,01/15/2021,2,-,174,174,100.0,-,126,132,95.5,-,45,100,66.0,-,38,98,69.9,-,40,99,57.2,-,51,99,58.7,-,38,97,65.7,-,0,103,0.0,-,173,174,99.4,-,4,174,2.3,-,33,95,34.74,-,-,-,-,The number of patient episodes for this measure is too small to report.,84,84,100.00,-,101,180,56.11,61.02,53.22,67.95,Worse Than National Rate,-,1,40,2.50,3.79,2.73,5.22,Same As National Rate,-,18,103,17.48,15.91,10.81,22.47,Worse Than National Rate,-,0.98,-,421
VA,497778,CAREVANA HOME HEALTH INC,1340 OLD CHAIN BRIDGE ROAD STE 405,MACLEAN,22101,5713272077,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,07/02/2021,2,-,261,299,87.3,-,178,191,93.2,-,139,237,57.9,-,175,237,82.2,-,182,238,76.1,-,218,238,86.5,-,106,237,49.2,-,0,240,0.0,-,291,299,97.3,-,0,285,0.0,-,187,238,78.57,-,-,-,-,The number of patient episodes for this measure is too small to report.,234,234,100.00,-,190,209,90.91,93.32,88.94,96.37,Better Than National Rate,-,1,74,1.35,3.69,2.49,5.89,Same As National Rate,-,8,176,4.55,6.47,4.37,10.30,Same As National Rate,-,1.00,-,236
VA,497779,IN-HOME HEALTHCARE AGENCY LLC,46460 MONTGOMERY PLACE,STERLING,20165,5713131130,PROPRIETARY,Yes,Yes,Yes,No,No,Yes,08/18/2021,-,The number of patient episodes for this measure is too small to report.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,The number of patient episodes for this measure is too small to report.,2
VA,497780,PASSION HOME HEALTH SOLUTIONS LLC,1880 HOWARD AVE SUITE 301A,VIENNA,22182,7034629141,-,-,-,-,-,-,-,10/25/2021,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,The number of patient episodes for this measure is too small to report.,-,18,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,13,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,1.28,-,29
VA,497781,"HOME HEALTH CONNECTION, INC",12007 SUNRISE VALLEY DRIVE SUITE 170,RESTON,20191,8009911442,PROPRIETARY,Yes,Yes,No,No,No,Yes,11/29/2021,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-
VA,497782,ABSOLUTE HOME HEALTHCARE INC,"2046 RICHMOND HWY, STE A",STAFFORD,22554,7034361735,-,-,-,-,-,-,-,02/02/2022,-,The number of patient episodes for this measure is too small to report.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-
VA,497784,HOMUNITY HEALTH SERVICES,8957 CENTER STREET,MANASSAS,20110,5402168214,-,-,-,-,-,-,-,12/28/2021,2,-,226,251,90.0,-,99,190,52.1,-,121,197,76.6,-,130,198,74.0,-,153,205,81.6,-,96,113,93.1,-,85,169,62.7,-,3,224,1.7,-,183,259,70.7,-,0,259,0.0,-,159,221,71.95,-,38,47,80.85,-,134,174,77.01,-,14,34,41.18,51.33,34.56,65.24,Worse Than National Rate,-,-,11,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,-,14,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,1.23,-,37
VA,497785,PATIENT'S CHOICE HOME HEALTHCARE CORPORATION,1617 SPARROW ROAD STE D,CHESAPEAKE,23325,7574244000,-,-,-,-,-,-,-,12/17/2021,-,The number of patient episodes for this measure is too small to report.,27,33,81.8,-,14,21,66.7,-,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,33,33,100.0,-,0,33,0.0,-,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,9,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,9,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,-,The number of patient episodes for this measure is too small to report.,16
VA,497786,HEALING HANDS HEALTH AGENCY LLC,"17323 RICHMOND HIGHWAY, SUITE 201",DUMFRIES,22026,7033406697,-,-,-,-,-,-,-,04/22/2022,3.5,-,48,51,94.1,-,17,30,56.7,-,29,32,91.2,-,28,32,86.4,-,28,33,86.4,-,-,-,-,The number of patient episodes for this measure is too small to report.,28,30,91.5,-,0,38,0.0,-,36,51,70.6,-,0,51,0.0,-,23,35,65.71,-,-,-,-,The number of patient episodes for this measure is too small to report.,24,25,96.00,-,-,2,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,1,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,-,The number of patient episodes for this measure is too small to report.,1
VA,497787,JAMES RIVER HOME HEALTH CARE LLC,1012 W 3RD ST.     SUITE 1,FARMVILLE,23901,-,-,-,-,-,-,-,-,05/23/2022,3.5,-,345,360,95.8,-,142,208,68.3,-,195,221,87.5,-,191,220,88.4,-,198,223,88.0,-,174,182,95.4,-,194,218,87.9,-,1,245,0.2,-,347,360,96.4,-,6,357,1.7,-,158,223,70.85,-,-,-,-,The number of patient episodes for this measure is too small to report.,218,226,96.46,-,148,192,77.08,84.86,77.65,90.42,Better Than National Rate,-,4,83,4.82,3.86,2.70,5.36,Same As National Rate,-,21,160,13.12,10.28,7.12,13.80,Same As National Rate,-,1.07,-,260
VA,497788,PERIMETER HOME HEALTH LLC,540 E CONSTANCE RD,SUFFOLK,23434,-,-,-,-,-,-,-,-,08/29/2022,4,-,102,102,100.0,-,47,52,90.4,-,58,69,93.9,-,59,69,95.4,-,54,69,79.9,-,54,66,83.0,-,54,64,86.4,-,1,79,1.5,-,102,102,100.0,-,0,102,0.0,-,54,69,78.26,-,-,-,-,The number of patient episodes for this measure is too small to report.,66,68,97.06,-,58,84,69.05,72.51,62.76,80.03,Same As National Rate,-,2,37,5.41,3.92,2.85,5.68,Same As National Rate,-,6,76,7.89,8.61,5.18,13.07,Same As National Rate,-,0.86,-,102
VA,497789,BEATTYCARE HOME HEALTH SERVICES,6092 FRANCONIA ROAD,ALEXANDRIA,22310,7036650780,-,-,-,-,-,-,-,03/18/2022,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-
VA,497790,NAYAR HEALTH CARE FREDERICKSBURG LLC,5000 SOUTHPOINT PARKWAY,FREDERICKSBURG,22407,-,-,-,-,-,-,-,-,05/04/2022,3.5,-,213,213,100.0,-,145,145,100.0,-,83,107,88.2,-,73,107,96.3,-,94,107,92.7,-,73,105,75.7,-,80,106,88.6,-,0,112,0.0,-,211,213,99.1,-,1,213,0.5,-,73,106,68.87,-,-,-,-,The number of patient episodes for this measure is too small to report.,103,104,99.04,-,77,142,54.23,63.35,57.37,73.11,Worse Than National Rate,-,1,44,2.27,3.77,2.43,5.37,Same As National Rate,-,24,114,21.05,15.15,10.85,20.71,Worse Than National Rate,-,1.11,-,279
VA,497791,COURTESY HEALTHCARE SERVICES,"6225 BRANDON AVE, STE 355",SPRINGFIELD,22150,5714282398,-,-,-,-,-,-,-,03/22/2022,-,The number of patient episodes for this measure is too small to report.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-
VA,497792,VCU HEALTH AT HOME HEALTH BY BAYADA,"6802 PARAGON PLACE, SUITE 201",RICHMOND,23230,2153939000,NON-PROFIT,Yes,Yes,Yes,Yes,Yes,Yes,04/13/2022,4,-,"1,371","1,605",85.4,-,527,"1,020",51.7,-,"1,096","1,157",89.8,-,"1,109","1,155",90.5,-,"1,123","1,155",93.7,-,"1,004","1,020",94.7,-,"1,112","1,147",90.0,-,0,"1,204",0.0,-,"1,476","1,605",92.0,-,7,"1,582",0.4,-,742,"1,161",63.91,-,99,110,90.00,-,978,"1,094",89.40,-,334,468,71.37,79.86,74.85,83.21,Same As National Rate,-,9,224,4.02,3.88,2.68,5.39,Same As National Rate,-,35,359,9.75,8.82,7.10,12.11,Same As National Rate,-,1.02,-,548
VA,497793,KIDSCARE HOME HEALTH OF VIRGINIA,1768 BUSINESS CENTER DR. STE 330,RESTON,20190,-,-,-,-,-,-,-,-,09/09/2022,-,The number of patient episodes for this measure is too small to report.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-
